Nodos Explorados,Mejor Costo
7105000,3090
7110000,3090
7115000,3090
7120000,3090
7125000,3090
7130000,3090
7135000,3090
7140000,3090
7145000,3090
7150000,3090
7155000,3090
7160000,3090
7165000,3090
7170000,3090
7175000,3090
7180000,3090
7185000,3090
7190000,3090
7195000,3090
7200000,3090
7205000,3090
7210000,3090
7215000,3090
7220000,3090
7225000,3090
7230000,3090
7235000,3090
7240000,3090
7245000,3090
7250000,3090
7255000,3090
7260000,3090
7265000,3090
7270000,3090
7275000,3090
7280000,3090
7285000,3090
7290000,3090
7295000,3090
7300000,3090
7305000,3090
7310000,3090
7315000,3090
7320000,3090
7325000,3090
7330000,3090
7335000,3090
7340000,3090
7345000,3090
7350000,3090
7355000,3090
7360000,3090
7365000,3090
7370000,3090
7375000,3090
7380000,3090
7385000,3090
7390000,3090
7395000,3090
7400000,3090
7405000,3090
7410000,3090
7415000,3090
7420000,3090
7425000,3090
7430000,3090
7435000,3090
7440000,3090
7445000,3090
7450000,3090
7455000,3090
7460000,3090
7465000,3090
7470000,3090
7475000,3090
7480000,3090
7485000,3090
7490000,3090
7495000,3090
7500000,3090
7505000,3090
7510000,3090
7515000,3090
7520000,3090
7525000,3090
7530000,3090
7535000,3090
7540000,3090
7545000,3090
7550000,3090
7555000,3090
7560000,3090
7565000,3090
7570000,3090
7575000,3090
7580000,3090
7585000,3090
7590000,3090
7595000,3090
7600000,3090
7605000,3090
7610000,3090
7615000,3090
7620000,3090
7625000,3090
7630000,3090
7635000,3090
7640000,3090
7645000,3090
7650000,3090
7655000,3090
7660000,3090
7665000,3090
7670000,3090
7675000,3090
7680000,3090
7685000,3090
7690000,3090
7695000,3090
7700000,3090
7705000,3090
7710000,3090
7715000,3090
7720000,3090
7725000,3090
7730000,3090
7735000,3090
7740000,3090
7745000,3090
7750000,3090
7755000,3090
7760000,3090
7765000,3090
7770000,3090
7775000,3090
7780000,3090
7785000,3090
7790000,3090
7795000,3090
7800000,3090
7805000,3090
7810000,3090
7815000,3090
7820000,3090
7825000,3090
7830000,3090
7835000,3090
7840000,3090
7845000,3090
7850000,3090
7855000,3090
7860000,3090
7865000,3090
7870000,3090
7875000,3090
7880000,3090
7885000,3090
7890000,3090
7895000,3090
7900000,3090
7905000,3090
7910000,3090
7915000,3090
7920000,3090
7925000,3090
7930000,3090
7935000,3090
7940000,3090
7945000,3090
7950000,3090
7955000,3090
7960000,3090
7965000,3090
7970000,3090
7975000,3090
7980000,3090
7985000,3090
7990000,3090
7995000,3090
8000000,3090
8005000,3090
8010000,3090
8015000,3090
8020000,3090
8025000,3090
8030000,3090
8035000,3090
8040000,3090
8045000,3090
8050000,3090
8055000,3090
8060000,3090
8065000,3090
8070000,3090
8075000,3090
8080000,3090
8085000,3090
8090000,3090
8095000,3090
8100000,3090
8105000,3090
8110000,3090
8115000,3090
8120000,3090
8125000,3090
8130000,3090
8135000,3090
8140000,3090
8145000,3090
8150000,3090
8155000,3090
8160000,3090
8165000,3090
8170000,3090
8175000,3090
8180000,3090
8185000,3090
8190000,3090
8195000,3090
8200000,3090
8205000,3090
8210000,3090
8215000,3090
8220000,3090
8225000,3090
8230000,3090
8235000,3090
8240000,3090
8245000,3090
8250000,3090
8255000,3090
8260000,3090
8265000,3090
8270000,3090
8275000,3090
8280000,3090
8285000,3090
8290000,3090
8295000,3090
8300000,3090
8305000,3090
8310000,3090
8315000,3090
8320000,3090
8325000,3090
8330000,3090
8335000,3090
8340000,3090
8345000,3090
8350000,3090
8355000,3090
8360000,3090
8365000,3090
8370000,3090
8375000,3090
8380000,3090
8385000,3090
8390000,3090
8395000,3090
8400000,3090
8405000,3090
8410000,3090
8415000,3090
8420000,3090
8425000,3090
8430000,3090
8435000,3090
8440000,3090
8445000,3080
8450000,3080
8455000,3080
8460000,3080
8465000,3080
8470000,3080
8475000,3080
8480000,3080
8485000,3080
8490000,3080
8495000,3080
8500000,3080
8505000,3080
8510000,3080
8515000,3080
8520000,3080
8525000,3080
8530000,3080
8535000,3080
8540000,3080
8545000,3080
8550000,3080
8555000,3080
8560000,3080
8565000,3080
8570000,3080
8575000,3080
8580000,3080
8585000,3080
8590000,3080
8595000,3080
8600000,3080
8605000,3080
8610000,3080
8615000,3080
8620000,3080
8625000,3080
8630000,3080
8635000,3080
8640000,3080
8645000,3080
8650000,3080
8655000,3080
8660000,3080
8665000,3080
8670000,3080
8675000,3080
8680000,3080
8685000,3080
8690000,3080
8695000,3080
8700000,3080
8705000,3080
8710000,3080
8715000,3080
8720000,3080
8725000,3080
8730000,3080
8735000,3080
8740000,3080
8745000,3080
8750000,3080
8755000,3080
8760000,3080
8765000,3080
8770000,3080
8775000,3080
8780000,3080
8785000,3080
8790000,3080
8795000,3080
8800000,3080
8805000,3080
8810000,3080
8815000,3080
8820000,3080
8825000,3080
8830000,3080
8835000,3080
8840000,3080
8845000,3080
8850000,3080
8855000,3080
8860000,3080
8865000,3080
8870000,3080
8875000,3080
8880000,3080
8885000,3080
8890000,3080
8895000,3080
8900000,3080
8905000,3080
8910000,3080
8915000,3080
8920000,3080
8925000,3080
8930000,3080
8935000,3080
8940000,3080
8945000,3080
8950000,3080
8955000,3080
8960000,3080
8965000,3080
8970000,3080
8975000,3080
8980000,3080
8985000,3080
8990000,3080
8995000,3080
9000000,3080
9005000,3080
9010000,3080
9015000,3080
9020000,3080
9025000,3080
9030000,3080
9035000,3080
9040000,3080
9045000,3080
9050000,3080
9055000,3080
9060000,3080
9065000,3080
9070000,3080
9075000,3080
9080000,3080
9085000,3080
9090000,3080
9095000,3080
9100000,3080
9105000,3080
9110000,3080
9115000,3080
9120000,3080
9125000,3080
9130000,3080
9135000,3080
9140000,3080
9145000,3080
9150000,3080
9155000,3080
9160000,3080
9165000,3080
9170000,3080
9175000,3080
9180000,3080
9185000,3080
9190000,3080
9195000,3080
9200000,3080
9205000,3080
9210000,3080
9215000,3080
9220000,3080
9225000,3080
9230000,3080
9235000,3080
9240000,3080
9245000,3080
9250000,3080
9255000,3080
9260000,3080
9265000,3080
9270000,3080
9275000,3080
9280000,3080
9285000,3080
9290000,3080
9295000,3080
9300000,3080
9305000,3080
9310000,3080
9315000,3080
9320000,3080
9325000,3080
9330000,3080
9335000,3080
9340000,3080
9345000,3080
9350000,3080
9355000,3080
9360000,3080
9365000,3080
9370000,3080
9375000,3080
9380000,3080
9385000,3080
9390000,3080
9395000,3080
9400000,3080
9405000,3080
9410000,3080
9415000,3080
9420000,3080
9425000,3080
9430000,3080
9435000,3080
9440000,3080
9445000,3080
9450000,3080
9455000,3080
9460000,3080
9465000,3080
9470000,3080
9475000,3080
9480000,3080
9485000,3080
9490000,3080
9495000,3080
9500000,3080
9505000,3080
9510000,3080
9515000,3080
9520000,3080
9525000,3080
9530000,3080
9535000,3080
9540000,3080
9545000,3080
9550000,3080
9555000,3080
9560000,3080
9565000,3080
9570000,3080
9575000,3080
9580000,3080
9585000,3080
9590000,3080
9595000,3080
9600000,3080
9605000,3080
9610000,3080
9615000,3080
9620000,3080
9625000,3080
9630000,3080
9635000,3080
9640000,3080
9645000,3080
9650000,3080
9655000,3080
9660000,3080
9665000,3080
9670000,3080
9675000,3080
9680000,3080
9685000,3080
9690000,3080
9695000,3080
9700000,3080
9705000,3080
9710000,3080
9715000,3080
9720000,3080
9725000,3080
9730000,3080
9735000,3080
9740000,3080
9745000,3080
9750000,3080
9755000,3080
9760000,3080
9765000,3080
9770000,3080
9775000,3080
9780000,3080
9785000,3080
9790000,3080
9795000,3080
9800000,3080
9805000,3080
9810000,3080
9815000,3080
9820000,3080
9825000,3080
9830000,3080
9835000,3080
9840000,3080
9845000,3080
9850000,3080
9855000,3080
9860000,3080
9865000,3080
9870000,3080
9875000,3080
9880000,3080
9885000,3080
9890000,3080
9895000,3080
9900000,3080
9905000,3080
9910000,3080
9915000,3080
9920000,3080
9925000,3080
