Nodos Explorados,Mejor Costo
2070000,31650
2075000,31650
2080000,31650
2085000,31650
2090000,31650
2095000,31650
2100000,31650
2105000,31650
2110000,31650
2115000,31650
2120000,31650
2125000,31650
2130000,31650
2135000,31650
2140000,31650
2145000,31650
2150000,31650
2155000,31650
2160000,31650
2165000,31650
2170000,31650
2175000,31650
2180000,31650
2185000,31650
2190000,31650
2195000,31650
2200000,31650
2205000,31650
2210000,31650
2215000,31650
2220000,31650
2225000,31650
2230000,31650
2235000,31650
2240000,31650
2245000,31650
2250000,31650
2255000,31650
2260000,31650
2265000,31650
2270000,31650
2275000,31650
2280000,31650
2285000,31650
2290000,31650
2295000,31650
2300000,31650
2305000,31650
2310000,31650
2315000,31650
2320000,31650
2325000,31650
2330000,31650
2335000,31650
2340000,31650
2345000,31650
2350000,31650
2355000,31650
2360000,31650
2365000,31650
2370000,31650
2375000,31650
2380000,31650
2385000,31650
2390000,31650
2395000,31650
2400000,31650
2405000,31650
2410000,31650
2415000,31650
2420000,31650
2425000,31650
2430000,31650
2435000,31650
2440000,31650
2445000,31650
2450000,31650
2455000,31650
2460000,31650
2465000,31650
2470000,31650
2475000,31650
2480000,31650
2485000,31650
2490000,31650
2495000,31650
2500000,31650
2505000,31650
2510000,31650
2515000,31650
2520000,31650
2525000,31650
2530000,31650
2535000,31650
2540000,31650
2545000,31650
2550000,31650
2555000,31650
2560000,31650
2565000,31650
2570000,31650
2575000,31650
2580000,31650
2585000,31650
2590000,31650
2595000,31650
2600000,31650
2605000,31650
2610000,31650
2615000,31650
2620000,31650
2625000,31650
2630000,31650
2635000,31650
2640000,31650
2645000,31650
2650000,31650
2655000,31650
2660000,31650
2665000,31650
2670000,31650
2675000,31650
2680000,31650
2685000,31650
2690000,31650
2695000,31650
2700000,31650
2705000,31650
2710000,31650
2715000,31650
2720000,31650
2725000,31650
2730000,31650
2735000,31650
2740000,31650
2745000,31650
2750000,31650
2755000,31650
2760000,31650
2765000,31650
2770000,31650
2775000,31650
2780000,31650
2785000,31650
2790000,31650
2795000,31650
2800000,31650
2805000,31650
2810000,31650
2815000,31650
2820000,31650
2825000,31650
2830000,31650
2835000,31650
2840000,31650
2845000,31650
2850000,31650
2855000,31650
2860000,31650
2865000,31650
2870000,31650
2875000,31650
2880000,31650
2885000,31650
2890000,31650
2895000,31650
2900000,31650
2905000,31650
2910000,31650
2915000,31650
2920000,31650
2925000,31650
2930000,31650
2935000,31650
2940000,31650
2945000,31650
2950000,31650
2955000,31650
2960000,31650
2965000,31650
2970000,31650
2975000,31650
2980000,31650
2985000,31650
2990000,31650
2995000,31650
3000000,31650
3005000,31650
3010000,31650
3015000,31650
3020000,31650
3025000,31650
3030000,31650
3035000,31650
3040000,31650
3045000,31650
3050000,31650
3055000,31650
3060000,31650
3065000,31650
3070000,31650
3075000,31650
3080000,31650
3085000,31650
3090000,31650
3095000,31650
3100000,31650
3105000,31650
3110000,31650
3115000,31650
3120000,31650
3125000,31650
3130000,31650
3135000,31650
3140000,31650
3145000,31650
3150000,31650
3155000,31650
3160000,31650
3165000,31650
3170000,31650
3175000,31650
3180000,31650
3185000,31650
3190000,31650
3195000,31650
3200000,31650
3205000,31650
3210000,31650
3215000,31650
3220000,31650
3225000,31650
3230000,31650
3235000,31650
3240000,31650
3245000,31650
3250000,31650
3255000,31650
3260000,31650
3265000,31650
3270000,31650
3275000,31650
3280000,31650
3285000,31650
3290000,31650
3295000,31650
3300000,31650
3305000,31650
3310000,31650
3315000,31650
3320000,31650
3325000,31650
3330000,31650
3335000,31650
3340000,31650
3345000,31650
3350000,31650
3355000,31650
3360000,31650
3365000,31650
3370000,31650
3375000,31650
3380000,31650
3385000,31650
3390000,31650
3395000,31650
3400000,31650
3405000,31650
3410000,31650
3415000,31650
3420000,31650
3425000,31650
3430000,31650
3435000,31650
3440000,31650
3445000,31650
3450000,31650
3455000,31650
3460000,31650
3465000,31650
3470000,31650
3475000,31650
3480000,31650
3485000,31650
3490000,31650
3495000,31650
3500000,31650
3505000,31650
3510000,31650
3515000,31650
3520000,31650
3525000,31650
3530000,31650
3535000,31650
3540000,31650
3545000,31650
3550000,31650
3555000,31650
3560000,31650
3565000,31650
3570000,31650
3575000,31650
3580000,31650
3585000,31650
3590000,31650
3595000,31650
3600000,31650
3605000,31650
3610000,31650
3615000,31650
3620000,31650
3625000,31650
3630000,31650
3635000,31650
3640000,31650
3645000,31650
3650000,31650
3655000,31650
3660000,31650
3665000,31650
3670000,31650
3675000,31650
3680000,31650
3685000,31650
3690000,31650
3695000,31650
3700000,31650
3705000,31650
3710000,31650
3715000,31650
3720000,31650
3725000,31650
3730000,31650
3735000,31650
3740000,31650
3745000,31650
3750000,31650
3755000,31650
3760000,31650
3765000,31650
3770000,31650
3775000,31650
3780000,31650
3785000,31650
3790000,31650
3795000,31650
3800000,31650
3805000,31650
3810000,31650
3815000,31650
3820000,31650
3825000,31650
3830000,31650
3835000,31650
3840000,31650
3845000,31650
3850000,31650
3855000,31650
3860000,31650
3865000,31650
3870000,31650
3875000,31650
3880000,31650
3885000,31650
3890000,31650
3895000,31650
3900000,31650
3905000,31650
3910000,31650
3915000,31650
3920000,31650
3925000,31650
3930000,31650
3935000,31650
3940000,31650
3945000,31650
3950000,31650
3955000,31650
3960000,31650
3965000,31650
3970000,31650
3975000,31650
3980000,31650
3985000,31650
3990000,31650
3995000,31650
4000000,31650
4005000,31650
4010000,31650
4015000,31650
4020000,31650
4025000,31650
4030000,31650
4035000,31650
4040000,31650
4045000,31650
4050000,31650
4055000,31650
4060000,31650
4065000,31650
4070000,31650
4075000,31650
4080000,31650
4085000,31650
4090000,31650
4095000,31650
4100000,31650
4105000,31650
4110000,31650
4115000,31650
4120000,31650
4125000,31650
4130000,31650
4135000,31650
4140000,31650
4145000,31650
4150000,31650
4155000,31650
4160000,31650
4165000,31650
4170000,31650
4175000,31650
4180000,31650
4185000,31650
4190000,31650
4195000,31650
4200000,31650
4205000,31650
4210000,31650
4215000,31650
4220000,31650
4225000,31650
4230000,31650
4235000,31650
4240000,31650
4245000,31650
4250000,31650
4255000,31650
4260000,31650
4265000,31650
4270000,31650
4275000,31650
4280000,31650
4285000,31650
4290000,31650
4295000,31650
4300000,31650
4305000,31650
4310000,31650
4315000,31650
4320000,31650
4325000,31650
4330000,31650
4335000,31650
4340000,31650
4345000,31650
4350000,31650
4355000,31650
4360000,31650
4365000,31650
4370000,31650
4375000,31650
4380000,31650
4385000,31650
4390000,31650
4395000,31650
4400000,31650
4405000,31650
4410000,31650
4415000,31650
4420000,31650
4425000,31650
4430000,31650
4435000,31650
4440000,31650
4445000,31650
4450000,31650
4455000,31650
4460000,31650
4465000,31650
4470000,31650
4475000,31650
4480000,31650
4485000,31650
4490000,31650
4495000,31650
4500000,31650
4505000,31650
4510000,31650
4515000,31650
4520000,31650
4525000,31650
4530000,31650
4535000,31650
4540000,31650
4545000,31650
4550000,31650
4555000,31650
4560000,31650
4565000,31650
4570000,31650
4575000,31650
4580000,31650
4585000,31650
4590000,31650
4595000,31650
4600000,31650
4605000,31650
4610000,31650
4615000,31650
4620000,31650
4625000,31650
4630000,31650
4635000,31650
4640000,31650
4645000,31650
4650000,31650
4655000,31650
4660000,31650
4665000,31650
4670000,31650
4675000,31650
4680000,31650
4685000,31650
4690000,31650
4695000,31650
4700000,31650
4705000,31650
4710000,31650
4715000,31650
4720000,31650
4725000,31650
4730000,31650
4735000,31650
4740000,31650
4745000,31650
4750000,31650
4755000,31650
4760000,31650
4765000,31650
4770000,31650
4775000,31650
4780000,31650
4785000,31650
4790000,31650
4795000,31650
4800000,31650
4805000,31650
4810000,31650
4815000,31650
4820000,31650
4825000,31650
4830000,31650
4835000,31650
4840000,31650
4845000,31650
4850000,31650
4855000,31650
4860000,31650
4865000,31650
4870000,31650
4875000,31650
4880000,31650
4885000,31650
4890000,31650
4895000,31650
4900000,31650
4905000,31650
4910000,31650
4915000,31650
4920000,31650
4925000,31650
4930000,31650
4935000,31650
4940000,31650
4945000,31650
4950000,31650
4955000,31650
4960000,31650
4965000,31650
4970000,31650
4975000,31650
4980000,31650
4985000,31650
4990000,31650
4995000,31650
5000000,31650
5005000,31650
5010000,31650
5015000,31650
5020000,31650
5025000,31650
5030000,31650
5035000,31650
5040000,31650
5045000,31650
5050000,31650
5055000,31650
5060000,31650
5065000,31650
5070000,31650
5075000,31650
5080000,31650
5085000,31650
5090000,31650
5095000,31650
5100000,31650
5105000,31650
5110000,31650
5115000,31650
5120000,31650
5125000,31650
5130000,31650
5135000,31650
5140000,31650
5145000,31650
5150000,31650
5155000,31650
5160000,31650
5165000,31650
5170000,31650
5175000,31650
5180000,31650
5185000,31650
5190000,31650
5195000,31650
5200000,31650
5205000,31650
5210000,31650
5215000,31650
5220000,31650
5225000,31650
5230000,31650
5235000,31650
5240000,31650
5245000,31650
5250000,31650
5255000,31650
5260000,31650
5265000,31650
5270000,31650
5275000,31650
5280000,31650
5285000,31650
5290000,31650
5295000,31650
5300000,31650
5305000,31650
5310000,31650
5315000,31650
5320000,31650
5325000,31650
5330000,31650
5335000,31650
5340000,31650
5345000,31650
5350000,31650
5355000,31650
5360000,31650
5365000,31650
5370000,31650
5375000,31650
5380000,31650
5385000,31650
5390000,31650
5395000,31650
5400000,31650
5405000,31650
5410000,31650
5415000,31650
5420000,31650
5425000,31650
5430000,31650
5435000,31650
5440000,31650
5445000,31650
5450000,31650
5455000,31650
5460000,31650
5465000,31650
5470000,31650
5475000,31650
5480000,31650
5485000,31650
5490000,31650
5495000,31650
5500000,31650
5505000,31650
5510000,31650
5515000,31650
5520000,31650
5525000,31650
5530000,31650
5535000,31650
5540000,31650
5545000,31650
5550000,31650
5555000,31650
5560000,31650
5565000,31650
5570000,31650
5575000,31650
5580000,31650
5585000,31650
5590000,31650
5595000,31650
5600000,31650
5605000,31650
5610000,31650
5615000,31650
5620000,31650
5625000,31650
5630000,31650
5635000,31650
5640000,31650
5645000,31650
5650000,31650
5655000,31650
5660000,31650
5665000,31650
5670000,31650
5675000,31650
5680000,31650
5685000,31650
5690000,31650
5695000,31650
5700000,31650
5705000,31650
5710000,31650
5715000,31650
5720000,31650
5725000,31650
5730000,31650
5735000,31650
5740000,31650
5745000,31650
5750000,31650
5755000,31650
5760000,31650
5765000,31650
5770000,31650
5775000,31650
5780000,31650
5785000,31650
5790000,31650
5795000,31650
5800000,31650
5805000,31650
5810000,31650
5815000,31650
5820000,31650
5825000,31650
5830000,31650
5835000,31650
5840000,31650
5845000,31650
5850000,31650
5855000,31650
5860000,31650
5865000,31650
5870000,31650
5875000,31650
5880000,31650
5885000,31650
5890000,31650
5895000,31650
5900000,31650
5905000,31650
5910000,31650
5915000,31650
5920000,31650
5925000,31650
5930000,31650
5935000,31650
5940000,31650
5945000,31650
5950000,31650
5955000,31650
5960000,31650
5965000,31650
5970000,31650
5975000,31650
5980000,31650
5985000,31650
5990000,31650
5995000,31650
6000000,31650
6005000,31650
6010000,31650
6015000,31650
6020000,31650
6025000,31650
6030000,31650
6035000,31650
6040000,31650
6045000,31650
6050000,31650
6055000,31650
6060000,31650
6065000,31650
6070000,31650
6075000,31650
6080000,31650
6085000,31650
6090000,31650
6095000,31650
6100000,31650
6105000,31650
6110000,31650
6115000,31650
6120000,31650
6125000,31650
6130000,31650
6135000,31650
6140000,31650
6145000,31650
6150000,31650
6155000,31650
6160000,31650
6165000,31650
6170000,31650
6175000,31650
6180000,31650
6185000,31650
6190000,31650
6195000,31650
6200000,31650
6205000,31650
6210000,31650
6215000,31650
6220000,31650
6225000,31650
6230000,31650
6235000,31650
6240000,31650
6245000,31650
6250000,31650
6255000,31650
6260000,31650
6265000,31650
6270000,31650
6275000,31650
6280000,31650
6285000,31650
6290000,31650
6295000,31650
6300000,31650
6305000,31650
6310000,31650
6315000,31650
6320000,31650
6325000,31650
6330000,31650
6335000,31650
6340000,31650
6345000,31650
6350000,31650
6355000,31650
6360000,31650
6365000,31650
6370000,31650
6375000,31650
6380000,31650
6385000,31650
6390000,31650
6395000,31650
6400000,31650
6405000,31650
6410000,31650
6415000,31650
6420000,31650
6425000,31650
6430000,31650
6435000,31650
6440000,31650
6445000,31650
6450000,31650
6455000,31650
6460000,31650
6465000,31650
6470000,31650
6475000,31650
6480000,31650
6485000,31650
6490000,31650
6495000,31650
6500000,31650
6505000,31650
6510000,31650
6515000,31650
6520000,31650
6525000,31650
6530000,31650
6535000,31650
6540000,31650
6545000,31650
6550000,31650
6555000,31650
6560000,31650
6565000,31650
6570000,31650
6575000,31650
6580000,31650
6585000,31650
6590000,31650
6595000,31650
6600000,31650
6605000,31650
6610000,31650
6615000,31650
6620000,31650
6625000,31650
6630000,31650
6635000,31650
6640000,31650
6645000,31650
6650000,31650
6655000,31650
6660000,31650
6665000,31650
6670000,31650
6675000,31650
6680000,31650
6685000,31650
6690000,31650
6695000,31650
6700000,31650
6705000,31650
6710000,31650
6715000,31650
6720000,31650
6725000,31650
6730000,31650
6735000,31650
6740000,31650
6745000,31650
6750000,31650
6755000,31650
6760000,31650
6765000,31650
6770000,31650
6775000,31650
6780000,31650
6785000,31650
6790000,31650
6795000,31650
6800000,31650
6805000,31650
6810000,31650
6815000,31650
6820000,31650
6825000,31650
6830000,31650
6835000,31650
6840000,31650
6845000,31650
6850000,31650
6855000,31650
6860000,31650
6865000,31650
6870000,31650
6875000,31650
6880000,31650
6885000,31650
6890000,31650
6895000,31650
6900000,31650
6905000,31650
6910000,31650
6915000,31650
6920000,31650
6925000,31650
6930000,31650
6935000,31650
6940000,31650
6945000,31650
6950000,31650
6955000,31650
6960000,31650
6965000,31650
6970000,31650
6975000,31650
6980000,31650
6985000,31650
6990000,31650
6995000,31650
7000000,31650
7005000,31650
7010000,31650
7015000,31650
7020000,31650
7025000,31650
7030000,31650
7035000,31650
7040000,31650
7045000,31650
7050000,31650
7055000,31650
7060000,31650
7065000,31650
7070000,31650
7075000,31650
7080000,31650
7085000,31650
7090000,31650
7095000,31650
7100000,31650
7105000,31650
7110000,31650
7115000,31650
7120000,31650
7125000,31650
7130000,31650
7135000,31650
7140000,31650
7145000,31650
7150000,31650
7155000,31650
7160000,31650
7165000,31650
7170000,31650
7175000,31650
7180000,31650
7185000,31650
7190000,31650
7195000,31650
7200000,31650
7205000,31650
7210000,31650
7215000,31650
7220000,31650
7225000,31650
7230000,31650
7235000,31650
7240000,31650
7245000,31650
7250000,31650
7255000,31650
7260000,31650
7265000,31650
7270000,31650
7275000,31650
7280000,31650
7285000,31650
7290000,31650
7295000,31650
7300000,31650
7305000,31650
7310000,31650
7315000,31650
7320000,31650
7325000,31650
7330000,31650
7335000,31650
7340000,31650
7345000,31650
7350000,31650
7355000,31650
7360000,31650
7365000,31650
7370000,31650
7375000,31650
7380000,31650
7385000,31650
7390000,31650
7395000,31650
7400000,31650
7405000,31650
7410000,31650
7415000,31650
7420000,31650
7425000,31650
7430000,31650
7435000,31650
7440000,31650
7445000,31650
7450000,31650
7455000,31650
7460000,31650
7465000,31650
7470000,31650
7475000,31650
7480000,31650
7485000,31650
7490000,31650
7495000,31650
7500000,31650
7505000,31650
7510000,31650
7515000,31650
7520000,31650
7525000,31650
7530000,31650
7535000,31650
7540000,31650
7545000,31650
7550000,31650
7555000,31650
7560000,31650
7565000,31650
7570000,31650
7575000,31650
7580000,31650
7585000,31650
7590000,31650
7595000,31650
7600000,31650
7605000,31650
7610000,31650
7615000,31650
7620000,31650
7625000,31650
7630000,31650
7635000,31650
7640000,31650
7645000,31650
7650000,31650
7655000,31650
7660000,31650
7665000,31650
7670000,31650
7675000,31650
7680000,31650
7685000,31650
7690000,31650
7695000,31650
7700000,31650
7705000,31650
7710000,31650
7715000,31650
7720000,31650
7725000,31650
7730000,31650
7735000,31650
7740000,31650
7745000,31650
7750000,31650
7755000,31650
7760000,31650
7765000,31650
7770000,31650
7775000,31650
7780000,31650
7785000,31650
7790000,31650
7795000,31650
7800000,31650
7805000,31650
7810000,31650
7815000,31650
7820000,31650
7825000,31650
7830000,31650
7835000,31650
7840000,31650
7845000,31650
7850000,31650
7855000,31650
7860000,31650
7865000,31650
7870000,31650
7875000,31650
7880000,31650
7885000,31650
7890000,31650
7895000,31650
7900000,31650
7905000,31650
7910000,31650
7915000,31650
7920000,31650
7925000,31650
7930000,31650
7935000,31650
7940000,31650
7945000,31650
7950000,31650
7955000,31650
7960000,31650
7965000,31650
7970000,31650
7975000,31650
7980000,31650
7985000,31650
7990000,31650
7995000,31650
8000000,31650
8005000,31650
8010000,31650
8015000,31650
8020000,31650
8025000,31650
8030000,31650
8035000,31650
8040000,31650
8045000,31650
8050000,31650
8055000,31650
8060000,31650
8065000,31650
8070000,31650
8075000,31650
8080000,31650
8085000,31650
8090000,31650
8095000,31650
8100000,31650
8105000,31650
8110000,31650
8115000,31650
8120000,31650
8125000,31650
8130000,31650
8135000,31650
8140000,31650
8145000,31650
8150000,31650
8155000,31650
8160000,31650
8165000,31650
8170000,31650
8175000,31650
8180000,31650
8185000,31650
8190000,31650
8195000,31650
8200000,31650
8205000,31650
8210000,31650
8215000,31650
8220000,31650
8225000,31650
8230000,31650
8235000,31650
8240000,31650
8245000,31650
8250000,31650
8255000,31650
8260000,31650
8265000,31650
8270000,31650
8275000,31650
8280000,31650
8285000,31650
8290000,31650
8295000,31650
8300000,31650
8305000,31650
8310000,31650
8315000,31650
8320000,31650
8325000,31650
8330000,31650
8335000,31650
8340000,31650
8345000,31650
8350000,31650
8355000,31650
8360000,31650
8365000,31650
8370000,31650
8375000,31650
8380000,31650
8385000,31650
8390000,31650
8395000,31650
8400000,31650
8405000,31650
8410000,31650
8415000,31650
8420000,31650
8425000,31650
8430000,31650
8435000,31650
8440000,31650
8445000,31650
8450000,31650
8455000,31650
8460000,31650
8465000,31650
8470000,31650
8475000,31650
8480000,31650
8485000,31650
8490000,31650
8495000,31650
8500000,31650
8505000,31650
8510000,31650
8515000,31650
8520000,31650
8525000,31650
8530000,31650
8535000,31650
8540000,31650
8545000,31650
8550000,31650
8555000,31650
8560000,31650
8565000,31650
8570000,31650
8575000,31650
8580000,31650
8585000,31650
8590000,31650
8595000,31650
8600000,31650
8605000,31650
8610000,31650
8615000,31650
8620000,31650
8625000,31650
8630000,31650
8635000,31650
8640000,31650
8645000,31650
8650000,31650
8655000,31650
8660000,31650
8665000,31650
8670000,31650
8675000,31650
8680000,31650
8685000,31650
8690000,31650
8695000,31650
8700000,31650
8705000,31650
8710000,31650
8715000,31650
8720000,31650
8725000,31650
8730000,31650
8735000,31650
8740000,31650
8745000,31650
8750000,31650
8755000,31650
8760000,31650
8765000,31650
8770000,31650
8775000,31650
8780000,31650
8785000,31650
8790000,31650
8795000,31650
8800000,31650
8805000,31650
8810000,31650
8815000,31650
8820000,31650
8825000,31650
8830000,31650
8835000,31650
8840000,31650
8845000,31650
8850000,31650
8855000,31650
8860000,31650
8865000,31650
8870000,31650
8875000,31650
8880000,31650
8885000,31650
8890000,31650
8895000,31650
8900000,31650
8905000,31650
8910000,31650
8915000,31650
8920000,31650
8925000,31650
8930000,31650
8935000,31650
8940000,31650
8945000,31650
8950000,31650
8955000,31650
8960000,31650
8965000,31650
8970000,31650
8975000,31650
8980000,31650
8985000,31650
8990000,31650
8995000,31650
9000000,31650
9005000,31650
9010000,31650
9015000,31650
9020000,31650
9025000,31650
9030000,31650
9035000,31650
9040000,31650
9045000,31650
9050000,31650
9055000,31650
9060000,31650
9065000,31650
9070000,31650
9075000,31650
9080000,31650
9085000,31650
9090000,31650
9095000,31650
9100000,31650
9105000,31650
9110000,31650
9115000,31650
9120000,31650
9125000,31650
9130000,31650
9135000,31650
9140000,31650
9145000,31650
9150000,31650
9155000,31650
9160000,31650
9165000,31650
9170000,31650
9175000,31650
9180000,31650
9185000,31650
9190000,31650
9195000,31650
9200000,31650
9205000,31650
9210000,31650
9215000,31650
9220000,31650
9225000,31650
9230000,31650
9235000,31650
9240000,31650
9245000,31650
9250000,31650
9255000,31650
9260000,31650
9265000,31650
9270000,31650
9275000,31650
9280000,31650
9285000,31650
9290000,31650
9295000,31650
9300000,31650
9305000,31650
9310000,31650
9315000,31650
9320000,31650
9325000,31650
9330000,31650
9335000,31650
9340000,31650
9345000,31650
9350000,31650
9355000,31650
9360000,31650
9365000,31650
9370000,31650
9375000,31650
9380000,31650
9385000,31650
9390000,31650
9395000,31650
9400000,31650
9405000,31650
9410000,31650
9415000,31650
9420000,31650
9425000,31650
9430000,31650
9435000,31650
9440000,31650
9445000,31650
9450000,31650
9455000,31650
9460000,31650
9465000,31650
9470000,31650
9475000,31650
9480000,31650
9485000,31650
9490000,31650
9495000,31650
9500000,31650
9505000,31650
9510000,31650
9515000,31650
9520000,31650
9525000,31650
9530000,31650
9535000,31650
9540000,31650
9545000,31650
9550000,31650
9555000,31650
9560000,31650
9565000,31650
9570000,31650
9575000,31650
9580000,31650
9585000,31650
9590000,31650
9595000,31650
9600000,31650
9605000,31650
9610000,31650
9615000,31650
9620000,31650
9625000,31650
9630000,31650
9635000,31650
9640000,31650
9645000,31650
9650000,31650
9655000,31650
9660000,31650
9665000,31650
9670000,31650
9675000,31650
9680000,31650
9685000,31650
9690000,31650
9695000,31650
9700000,31650
9705000,31650
9710000,31650
9715000,31650
9720000,31650
9725000,31650
9730000,31650
9735000,31650
9740000,31650
9745000,31650
9750000,31650
9755000,31650
9760000,31650
9765000,31650
9770000,31650
9775000,31650
9780000,31650
9785000,31650
9790000,31650
9795000,31650
9800000,31650
9805000,31650
9810000,31650
9815000,31650
9820000,31650
9825000,31650
9830000,31650
9835000,31650
9840000,31650
9845000,31650
9850000,31650
9855000,31650
9860000,31650
9865000,31650
9870000,31650
9875000,31650
9880000,31650
9885000,31650
9890000,31650
9895000,31650
9900000,31650
9905000,31650
9910000,31650
9915000,31650
9920000,31650
9925000,31650
9930000,31650
9935000,31650
9940000,31650
9945000,31650
9950000,31650
9955000,31650
9960000,31650
9965000,31650
9970000,31650
9975000,31650
9980000,31650
9985000,31650
9990000,31650
9995000,31650
10000000,31650
10005000,31650
10010000,31650
10015000,31650
10020000,31650
10025000,31650
10030000,31650
10035000,31650
10040000,31650
10045000,31650
10050000,31650
10055000,31650
10060000,31650
10065000,31650
10070000,31650
10075000,31650
10080000,31650
10085000,31650
10090000,31650
10095000,31650
10100000,31650
10105000,31650
10110000,31650
10115000,31650
