Nodos Explorados,Mejor Costo
7985000,5440
7990000,5440
7995000,5440
8000000,5440
8005000,5440
8010000,5440
8015000,5440
8020000,5440
8025000,5440
8030000,5440
8035000,5440
8040000,5440
8045000,5440
8050000,5440
8055000,5440
8060000,5440
8065000,5440
8070000,5440
8075000,5440
8080000,5440
8085000,5440
8090000,5440
8095000,5440
8100000,5440
8105000,5440
8110000,5440
8115000,5440
8120000,5440
8125000,5440
8130000,5440
8135000,5440
8140000,5440
8145000,5440
8150000,5440
8155000,5440
8160000,5440
8165000,5440
8170000,5440
8175000,5440
8180000,5440
8185000,5440
8190000,5440
8195000,5440
8200000,5440
8205000,5440
8210000,5440
8215000,5440
8220000,5440
8225000,5440
8230000,5440
8235000,5440
8240000,5440
8245000,5440
8250000,5440
8255000,5440
8260000,5440
8265000,5440
8270000,5440
8275000,5440
8280000,5440
8285000,5440
8290000,5440
8295000,5440
8300000,5440
8305000,5440
8310000,5440
8315000,5440
8320000,5440
8325000,5440
8330000,5440
8335000,5440
8340000,5440
8345000,5440
8350000,5440
8355000,5440
8360000,5440
8365000,5440
8370000,5440
8375000,5440
8380000,5440
8385000,5440
8390000,5440
8395000,5440
8400000,5440
8405000,5440
8410000,5440
8415000,5440
8420000,5440
8425000,5440
8430000,5440
8435000,5440
8440000,5440
8445000,5440
8450000,5440
8455000,5440
8460000,5440
8465000,5440
8470000,5440
8475000,5440
8480000,5440
8485000,5440
8490000,5440
8495000,5440
8500000,5440
8505000,5440
8510000,5440
8515000,5440
8520000,5440
8525000,5440
8530000,5440
8535000,5440
8540000,5440
8545000,5440
8550000,5440
8555000,5440
8560000,5440
8565000,5440
8570000,5440
8575000,5440
8580000,5440
8585000,5440
8590000,5440
8595000,5440
8600000,5440
8605000,5440
8610000,5440
8615000,5440
8620000,5440
8625000,5440
8630000,5440
8635000,5440
8640000,5440
8645000,5440
8650000,5440
8655000,5440
8660000,5440
8665000,5440
8670000,5440
8675000,5440
8680000,5440
8685000,5440
8690000,5440
8695000,5440
8700000,5440
8705000,5440
8710000,5440
8715000,5440
8720000,5440
8725000,5440
8730000,5440
8735000,5440
8740000,5440
8745000,5440
8750000,5440
8755000,5440
8760000,5440
8765000,5440
8770000,5440
8775000,5440
8780000,5440
8785000,5440
8790000,5440
8795000,5440
8800000,5440
8805000,5440
8810000,5440
8815000,5440
8820000,5440
8825000,5440
8830000,5440
8835000,5440
8840000,5440
8845000,5440
8850000,5440
8855000,5440
8860000,5440
8865000,5440
8870000,5440
8875000,5440
8880000,5440
8885000,5440
